billId,bar,drinker,date,time
136,Rudy's,"Josue Brady",8/13/2018,24:58:00
1360,Barcade,"Lane Nash",4/24/2018,22:58:00
1361,"Spring Lounge","Lane Nash",6/3/2017,23:58:00
1362,"McSorley's Old Ale House","Lane Robinson",1/20/2018,24:58:00
1363,Attaboy,"Lane Robinson",5/30/2018,24:58:00
1364,"The Central Bar","Lane Robinson",11/16/2018,22:58:00
1365,Rudy's,"Lane Robinson",7/5/2017,23:58:00
1366,"Townhouse of New York","Lane Roy",11/22/2017,22:58:00
1367,"Raines Law Room","Lane Roy",9/27/2018,23:58:00
1368,"Lee's Tavern","Lane Roy",1/2/2018,23:58:00
1369,"Gallow Green","Lanny Boyer",2/6/2018,23:58:00
137,"The Honeywell","Anita Khan",11/24/2017,21:58:00
1370,"Broken Shaker","Antoinette Levine",10/30/2018,21:58:00
1371,Subject,"Lanny Boyer",5/4/2018,24:58:00
1372,"Rose Bar","Lanny Boyer",2/26/2017,22:58:00
1373,Leyenda,"Lanny Frederick",6/10/2017,21:58:00
1374,"Copper & Oak","Lanny Frederick",5/9/2018,24:58:00
1375,"Bar Sixtyfive","Lanny Frederick",8/11/2017,22:58:00
1376,Mace,"Lanny Frederick",1/6/2018,24:58:00
1377,"Little Branch","Lanny Frederick",11/11/2017,21:58:00
1378,"The Counting Room","Lanny Landry",11/25/2018,21:58:00
1379,"Tonic Bar","Lanny Landry",7/19/2017,21:58:00
138,LENA,"Joy Hickman",9/6/2018,24:58:00
1380,Julius',"Lanny Landry",8/4/2018,24:58:00
1381,"Little Branch","Antoinette Levine",8/3/2017,21:58:00
1382,"Rose Bar","Lanny Landry",2/15/2017,23:58:00
1383,Boxer,"Lanny Landry",6/25/2017,22:58:00
1384,"The Pony Bar","Lara Fletcher",1/10/2018,21:58:00
1385,LENA,"Lara Fletcher",5/30/2017,22:58:00
1386,"The Dead Rabbit","Lara Fletcher",4/1/2018,23:58:00
1387,"ABC Beer Co.","Lara Fletcher",4/26/2017,23:58:00
1388,"The Aviary NYC","Lara Fletcher",5/8/2017,24:58:00
1389,"Amor y Amargo","Lara Fletcher",3/1/2018,24:58:00
139,"Phoenix Bar","Joy Hickman",5/19/2018,21:58:00
1390,"Gallow Green","Lara Goodman",10/20/2018,23:58:00
1391,"Bar Nine","Lara Goodman",3/10/2018,24:58:00
1392,"Copper & Oak","Antoinette Levine",5/2/2017,23:58:00
1393,Leyenda,"Lara Goodman",7/10/2018,22:58:00
1394,"Ghost Donkey","Larry Robbins",3/13/2017,23:58:00
1395,"Please Don't Tell","Larry Robbins",11/7/2018,21:58:00
1396,"Pouring Ribbons","Larry Robbins",9/29/2017,21:58:00
1397,"King Cole Bar","Larry Robbins",3/24/2018,24:58:00
1398,"Dear Irving","Latasha Sampson",4/9/2018,21:58:00
1399,"Aldo Sohm Wine Bar","Latasha Sampson",10/18/2018,24:58:00
14,"Slowly Shirley","Jose Ellison",9/1/2017,21:58:00
140,"Employees Only","Joy Vincent",4/3/2017,22:58:00
1400,"Pegu Club","Latasha Sampson",9/16/2017,22:58:00
1402,"Bemelmans Bar","Latisha Acevedo",11/3/2017,24:58:00
1403,"Orange Street","Anton Mullins",1/30/2017,21:58:00
1404,"Slowly Shirley","Latisha Howell",10/30/2018,23:58:00
1405,"Tonic Bar","Latisha Howell",4/9/2018,21:58:00
1406,Subject,"Latisha Howell",6/10/2017,22:58:00
1407,Julius',"Latisha Howell",3/30/2017,23:58:00
1408,"The Pool Lounge","Latisha Nixon",8/3/2018,23:58:00
1409,"The Iron Horse Nyc","Latisha Nixon",5/7/2017,23:58:00
141,Leyenda,"Joy Vincent",7/26/2018,23:58:00
1410,"The Dead Rabbit","Latisha Nixon",8/26/2017,22:58:00
1411,"Pouring Ribbons","Latisha Nixon",7/9/2018,21:58:00
1412,"Angel's Share","Latisha Nixon",1/26/2017,21:58:00
1413,"Blue Bar","Latonya Floyd",11/13/2017,24:58:00
1414,"Tonic Bar","Anton Mullins",10/5/2017,24:58:00
1416,Barcade,"Latonya Floyd",6/26/2018,21:58:00
1417,"Old Town Bar","Latonya Floyd",10/29/2018,23:58:00
1418,Killmeyer's,"Latonya Floyd",4/1/2017,24:58:00
1419,"Dutch Kills","Latonya Moore",4/24/2018,21:58:00
142,"Employees Only","Joy Vincent",3/21/2017,21:58:00
1420,"The Dead Rabbit","Latonya Moore",9/8/2018,21:58:00
1421,"Amor y Amargo","Latonya Moore",7/17/2018,24:58:00
1422,"Phoenix Bar","Latonya Moore",4/20/2017,23:58:00
1423,"the Campbell","Latonya Moore",9/14/2017,23:58:00
1424,"Alewife Queens","Latoya Bennett",7/5/2017,23:58:00
1425,"Little Branch","Anton Underwood",11/1/2018,22:58:00
1426,Rudy's,"Latoya Bennett",2/27/2018,22:58:00
1427,"Beauty Bar","Latoya Bennett",9/28/2018,22:58:00
1428,"Beauty Bar","Latoya Bennett",6/11/2017,22:58:00
1429,Mayahuel,"Latoya Davila",9/1/2017,24:58:00
143,"Tonic Bar","Joy Vincent",1/27/2018,24:58:00
1430,"Old Town Bar","Latoya Davila",2/15/2017,21:58:00
1431,"Blue Bar","Latoya Davila",2/7/2018,24:58:00
1432,"Blue Bar","Latoya Davila",3/10/2018,23:58:00
1433,"Spring Lounge","Latoya Welch",9/13/2017,24:58:00
1435,"Dear Irving","Latoya Welch",7/12/2018,24:58:00
1436,"Alewife Queens","Adele Best",1/11/2017,22:58:00
1437,Julius',"Anton Underwood",10/30/2018,22:58:00
1438,Nitecap,"Laura Villarreal",11/11/2017,21:58:00
1439,Dante,"Laura Villarreal",3/15/2018,23:58:00
144,Bua,"Joyce Lucas",2/20/2018,21:58:00
1440,"The Wayland","Laurel Vang",9/26/2018,23:58:00
1441,"KGB Bar","Laurel Vang",8/15/2018,21:58:00
1442,"The Pool Lounge","Lauri Fitzpatrick",8/30/2018,22:58:00
1443,"the Campbell","Lauri Fitzpatrick",5/29/2018,21:58:00
1444,"Ghost Donkey","Lauri Fitzpatrick",3/29/2017,24:58:00
1445,"Dive Bar","Lauri Fitzpatrick",1/17/2017,21:58:00
1446,"Ear Inn","Lauri Fitzpatrick",1/17/2018,24:58:00
1447,Julius',"Laurie Wilcox",7/18/2018,24:58:00
1448,Mayahuel,"Antonia Turner",7/26/2017,24:58:00
1449,Mace,"Laurie Wilcox",8/12/2018,21:58:00
145,Rudy's,"Joyce Lucas",4/27/2018,24:58:00
1450,Julius',"Laurie Wilcox",10/8/2018,24:58:00
1451,Mona's,"Lavern Cordova",2/22/2018,24:58:00
1452,"KGB Bar","Lavern Cordova",6/10/2017,22:58:00
1453,Donna,"Lavern Cordova",10/12/2018,21:58:00
1454,"Aldo Sohm Wine Bar","Laverne Brewer",1/1/2017,23:58:00
1455,"Old Town Bar","Laverne Brewer",10/12/2017,22:58:00
1456,"Old Town Bar","Laverne Brewer",2/24/2018,23:58:00
1457,"Connolly's Bar","Laverne Brewer",8/27/2017,22:58:00
1458,"Blue Bar","Laverne Clayton",2/4/2018,21:58:00
1459,"KGB Bar","Antonia Turner",3/7/2018,24:58:00
146,"The Long Island Bar","Joyce Lucas",9/19/2017,24:58:00
1460,7B,"Laverne Clayton",2/3/2018,22:58:00
1461,"Lee's Tavern","Laverne Clayton",10/11/2018,23:58:00
1462,"Aldo Sohm Wine Bar","Laverne Clayton",6/26/2018,21:58:00
1463,"Aldo Sohm Wine Bar","Laverne Clayton",5/30/2017,23:58:00
1464,"Bemelmans Bar","Laverne Clayton",9/25/2017,24:58:00
1465,"Angel's Share","Laverne Herrera",11/26/2017,23:58:00
1466,"Death & Company","Laverne Herrera",2/7/2017,22:58:00
1467,"Dutch Kills","Laverne Herrera",10/1/2018,21:58:00
1468,Nitecap,"Laverne Hopkins",2/18/2017,23:58:00
1469,"Bar Nine","Laverne Hopkins",10/10/2017,22:58:00
147,"Alewife Queens","Joyce Lucas",5/24/2017,24:58:00
1470,"Holiday Cocktail Lounge","Antonio Hinton",5/10/2018,23:58:00
1471,Dante,"Laverne Hopkins",4/21/2018,24:58:00
1472,"Gallow Green","Laverne Hopkins",3/1/2018,24:58:00
1473,Apotheke,"Laverne Hopkins",8/26/2018,21:58:00
1474,"Bar Goto","Laverne Hopkins",6/1/2018,24:58:00
1475,"Dear Irving","Lavonne Castillo",1/26/2018,22:58:00
1476,"Clover Club","Lavonne Castillo",11/7/2017,24:58:00
1477,"Bemelmans Bar","Lavonne Castillo",8/27/2017,24:58:00
1478,"Townhouse of New York","Lavonne Castillo",8/10/2017,21:58:00
1479,"Pegu Club","Lavonne Castillo",11/20/2017,23:58:00
148,"The Up & Up","Anita Khan",7/13/2018,23:58:00
1480,"Pegu Club","Lavonne Castillo",8/1/2017,24:58:00
1481,"Donovan's Pub","Antonio Hinton",7/9/2017,24:58:00
1482,"Spring Lounge","Lavonne Donaldson",3/28/2017,24:58:00
1483,"Bemelmans Bar","Lavonne Donaldson",6/15/2017,22:58:00
1484,"The Wayland","Lavonne Donaldson",1/13/2018,21:58:00
1485,"Clover Club","Lavonne Donaldson",1/5/2018,21:58:00
1486,"KGB Bar","Lavonne Donaldson",10/1/2017,21:58:00
1487,"McSorley's Old Ale House","Lavonne Rivera",9/20/2018,23:58:00
1488,"Clockwork Bar","Lavonne Rivera",8/25/2017,22:58:00
1489,Primo's,"Lavonne Rose",11/2/2017,21:58:00
149,Bua,"Joyce Lucas",11/15/2017,22:58:00
1490,"The Central Bar","Lavonne Rose",8/2/2017,24:58:00
1491,"Donovan's Pub","Lavonne Rose",4/11/2018,24:58:00
1492,"The Central Bar","Antonio Hinton",10/25/2018,23:58:00
1494,"Lee's Tavern","Lavonne Snow",6/19/2017,21:58:00
1495,"KGB Bar","Lavonne Snow",9/22/2017,23:58:00
1496,"The Wayland","Lavonne Snow",6/29/2018,24:58:00
1497,"Clover Club","Lavonne Snow",3/5/2018,24:58:00
1498,"Clover Club","Lavonne Snow",3/22/2018,23:58:00
1499,Mona's,"Lavonne Snow",2/22/2018,21:58:00
15,"Connolly's Bar","Anibal Gibbs",8/22/2018,22:58:00
150,Primo's,"Joyce Shea",6/5/2018,22:58:00
1500,"Blue Bar","Lawanda Farrell",10/18/2017,22:58:00
1501,"Lee's Tavern","Lawanda Farrell",7/25/2018,22:58:00
1502,7B,"Lawanda Farrell",4/5/2017,23:58:00
1503,"Alewife Queens","Antonio Novak",2/5/2018,24:58:00
1504,"Aldo Sohm Wine Bar","Lawanda Farrell",11/19/2018,21:58:00
1505,"Dear Irving","Lawanda Farrell",2/22/2018,22:58:00
1506,"Blue Bar","Lawanda Farrell",6/28/2017,23:58:00
1507,"The Ginger Man","Lawrence Petty",6/11/2018,24:58:00
1508,d.b.a.,"Lawrence Petty",10/30/2017,23:58:00
1509,"Clockwork Bar","Lawrence Petty",3/29/2018,22:58:00
151,"Alewife Queens","Joyce Shea",8/30/2018,23:58:00
1510,"Orange Street","Lawson Mccormack",10/2/2018,24:58:00
1511,Nitecap,"Lawson Mccormack",11/20/2018,21:58:00
1512,"Amor y Amargo","Lazaro Benson",5/20/2018,23:58:00
1513,"Bohemian Hall & Beer Garden","Lazaro Benson",7/1/2017,21:58:00
1514,"Clockwork Bar","Antonio Novak",4/13/2017,23:58:00
1515,"Death & Company","Lazaro Benson",6/26/2017,22:58:00
1516,"Grand Banks","Lazaro Benson",4/3/2017,22:58:00
1517,"King Cole Bar","Lazaro Benson",9/27/2018,22:58:00
1518,"Maison Premiere","Lazaro Benson",7/20/2017,23:58:00
1519,Barcade,"Lazaro Benton",2/8/2018,21:58:00
152,"The 13th Step","Joyce Shea",8/12/2018,22:58:00
1520,"Old Town Bar","Lazaro Benton",10/2/2018,24:58:00
1521,"Copper & Oak","Lazaro Chen",8/30/2018,23:58:00
1522,"Little Branch","Lazaro Chen",1/29/2018,22:58:00
1523,"Broken Shaker","Lazaro Chen",11/11/2017,22:58:00
1524,"Broken Shaker","Lazaro Chen",8/29/2018,21:58:00
1525,"The NoMad Bar","Antonio Novak",3/12/2017,23:58:00
1526,Dante,"Lazaro Chen",11/15/2017,21:58:00
1527,"Keats Bar","Lazaro Chen",5/28/2017,23:58:00
1528,"Please Don't Tell","Lea Dominguez",10/30/2017,23:58:00
1529,"The Pony Bar","Lea Dominguez",6/2/2017,24:58:00
153,Mona's,"Joyce Stevens",2/24/2017,23:58:00
1530,PDT,"Lea Gillespie",1/20/2017,24:58:00
1531,Mona's,"Lea Gillespie",11/17/2017,21:58:00
1532,"Blue Bar","Lea Gillespie",2/22/2017,22:58:00
1533,Leyenda,"Leah Reed",8/9/2017,22:58:00
1534,Dante,"Leah Reed",10/28/2017,22:58:00
1535,"Connolly's Bar","Leah Villegas",11/22/2018,22:58:00
1536,d.b.a.,"Antonio Novak",5/9/2017,23:58:00
1537,Mayahuel,"Leah Villegas",4/9/2017,24:58:00
1538,"Lee's Tavern","Leah Villegas",6/27/2017,24:58:00
1539,Mona's,"Leandro Contreras",1/24/2018,23:58:00
154,"Bemelmans Bar","Joyce Stevens",11/17/2018,24:58:00
1540,7B,"Leandro Contreras",5/27/2017,22:58:00
1541,Killmeyer's,"Leandro Contreras",9/14/2017,22:58:00
1542,"Spring Lounge","Leandro Ford",1/11/2017,24:58:00
1543,"Aldo Sohm Wine Bar","Leandro Ford",4/19/2017,21:58:00
1544,Barcade,"Leandro Ford",5/10/2018,21:58:00
1545,"Raines Law Room","Leandro Ford",10/10/2017,24:58:00
1546,"The Ship","Adele Best",4/25/2017,24:58:00
1547,"Rainbow Room","Antonio Novak",1/14/2018,21:58:00
1548,Mayahuel,"Leandro Ford",4/13/2017,24:58:00
1549,"Clover Club","Leandro Ford",11/22/2017,23:58:00
155,"Aldo Sohm Wine Bar","Joyce Stevens",6/22/2017,22:58:00
1550,Mayahuel,"Leandro Hoover",5/30/2018,23:58:00
1551,"Townhouse of New York","Leandro Hoover",8/15/2017,21:58:00
1552,"Pegu Club","Leandro Hoover",9/15/2017,21:58:00
1553,"Raines Law Room","Leandro Hoover",6/20/2017,21:58:00
1554,"Bemelmans Bar","Leandro Hoover",3/13/2018,23:58:00
1555,Dante,"Leandro Lloyd",1/22/2018,21:58:00
1556,"Keats Bar","Leandro Lloyd",4/24/2018,23:58:00
1557,"Blind Tiger Ale House","Leandro Lloyd",9/12/2017,21:58:00
1558,"The Central Bar","Antonio Novak",6/16/2017,21:58:00
1559,"Blind Tiger Ale House","Leandro Lloyd",6/14/2018,24:58:00
156,"The Pool Lounge","Juan Krueger",11/6/2018,24:58:00
1560,"Pouring Ribbons","Leandro Reed",8/30/2018,23:58:00
1561,"Dutch Kills","Leandro Reed",9/3/2017,23:58:00
1562,"Phoenix Bar","Leandro Reed",1/13/2018,22:58:00
1563,"Grand Banks","Leandro Reed",11/12/2017,24:58:00
1564,"Until Tomorrow","Leandro Reed",8/24/2017,21:58:00
1565,"Lucy's a.k.a. Blanche's Tavern","Leandro Reed",9/12/2017,24:58:00
1566,Boxer,"Leandro Skinner",9/1/2018,22:58:00
1567,"Slowly Shirley","Leandro Skinner",1/24/2017,22:58:00
1568,"Old Town Bar","Leann Lambert",2/2/2017,23:58:00
1569,"Lee's Tavern","Antony Wilkerson",11/27/2017,23:58:00
157,"The Aviary NYC","Juan Krueger",10/9/2017,23:58:00
1570,"Spring Lounge","Leann Lambert",6/29/2018,21:58:00
1571,Mona's,"Leann Lambert",4/27/2018,24:58:00
1572,"The Up & Up","Leann Martin",5/4/2018,23:58:00
1573,"The Up & Up","Leann Martin",5/12/2017,21:58:00
1574,"Bar Nine","Leann Martin",9/26/2018,21:58:00
1575,"The Counting Room","Leann Martin",4/9/2018,22:58:00
1576,"Aldo Sohm Wine Bar","Leann Peck",4/20/2017,22:58:00
1577,"Old Town Bar","Leann Peck",9/25/2017,23:58:00
1578,"Spring Lounge","Leann Peck",1/24/2018,21:58:00
1579,7B,"Leann Peck",5/4/2018,24:58:00
158,"Amor y Amargo","Juan Krueger",10/12/2017,23:58:00
1580,"Old Town Bar","Antony Wilkerson",3/28/2018,22:58:00
1582,"Clover Club","Leann Roman",9/4/2018,23:58:00
1583,Mona's,"Leann Roman",11/10/2017,22:58:00
1584,"Townhouse of New York","Leann Saunders",9/9/2018,21:58:00
1585,"Aldo Sohm Wine Bar","Leann Saunders",8/4/2017,24:58:00
1586,"Clover Club","Leanna Hutchinson",2/26/2018,22:58:00
1587,"Lee's Tavern","Leanna Hutchinson",10/17/2017,21:58:00
1588,"Bemelmans Bar","Leanna Hutchinson",8/15/2017,24:58:00
1589,Barcade,"Leanna Hutchinson",10/22/2018,21:58:00
159,"Bar Sixtyfive","Anita Khan",10/16/2017,22:58:00
1590,Killmeyer's,"Leanna Hutchinson",6/21/2017,23:58:00
1591,"Spring Lounge","Antony Wilkerson",1/1/2017,21:58:00
1592,"Clockwork Bar","Lee Cuevas",1/16/2017,21:58:00
1593,"McSorley's Old Ale House","Lee Cuevas",2/7/2018,21:58:00
1594,"The NoMad Bar","Lee Cuevas",6/25/2018,21:58:00
1595,"Beauty Bar","Lee Cuevas",7/7/2018,24:58:00
1596,"Clockwork Bar","Lee Cuevas",6/7/2018,24:58:00
1597,"Angel's Share","Lee Peck",7/9/2017,23:58:00
1598,"Bohemian Hall & Beer Garden","Lee Peck",2/20/2017,22:58:00
1599,"Dutch Kills","Lee Peck",8/23/2018,22:58:00
16,Torst,"Jose Woodward",1/24/2017,22:58:00
160,Donna,"Juan Yoder",4/1/2017,21:58:00
1600,"Zinc Bar","Lee Peck",9/1/2017,23:58:00
1601,"Broken Shaker","April Tanner",8/17/2017,23:58:00
1602,"Dutch Kills","Leif Haley",4/22/2018,23:58:00
1603,"Amor y Amargo","Leif Haley",2/1/2018,22:58:00
1604,"Please Don't Tell","Leif Haley",10/14/2017,21:58:00
1605,"Grand Banks","Leif Haley",5/4/2018,24:58:00
1606,"Bohemian Hall & Beer Garden","Leif Haley",8/28/2017,24:58:00
1607,"Clover Club","Leif Park",1/15/2017,21:58:00
1608,"Aldo Sohm Wine Bar","Leif Park",8/19/2018,21:58:00
1609,"Lucy's a.k.a. Blanche's Tavern","Leigh Cameron",11/7/2018,22:58:00
161,"Clover Club","Juan Yoder",1/1/2018,21:58:00
1610,"Lucy's a.k.a. Blanche's Tavern","Leigh Cameron",1/2/2017,21:58:00
1611,BlackTail,"Leigh Cameron",7/10/2018,21:58:00
1612,"Rose Bar","April Tanner",4/5/2018,24:58:00
1613,"Maison Premiere","Leigh Cameron",10/22/2018,24:58:00
1614,"Bronx Alehouse","Leigh Cameron",7/10/2018,23:58:00
1615,"Please Don't Tell","Leigh Cameron",4/3/2018,23:58:00
1616,Attaboy,"Leigh Graves",8/27/2017,21:58:00
1617,"Beauty Bar","Leigh Graves",6/25/2018,21:58:00
1618,7B,"Leigh Gray",11/15/2018,22:58:00
162,"Townhouse of New York","Juana Bender",3/22/2018,23:58:00
1620,7B,"Leigh Stout",3/1/2017,22:58:00
1621,"Connolly's Bar","Leigh Stout",5/16/2017,22:58:00
1622,"The Honeywell","April Tanner",2/6/2017,24:58:00
1623,"Blue Bar","Leigh Stout",1/8/2018,22:58:00
1624,Mona's,"Leigh Stout",3/14/2017,21:58:00
1625,"Old Town Bar","Leila Carpenter",1/4/2018,21:58:00
1626,Killmeyer's,"Leila Carpenter",3/10/2018,21:58:00
1627,"Dear Irving","Leila Carpenter",4/4/2018,24:58:00
1628,Barcade,"Leila Carpenter",8/15/2017,24:58:00
1629,Barcade,"Leila Dickerson",1/13/2017,24:58:00
163,7B,"Juana Bender",9/13/2017,21:58:00
1630,"Spring Lounge","Leila Dickerson",1/6/2018,24:58:00
1632,Killmeyer's,"Leila Dickerson",3/15/2018,23:58:00
1633,"Slowly Shirley","April Tanner",11/20/2017,21:58:00
1634,"Old Town Bar","Leila Dickerson",2/13/2017,21:58:00
1635,"Connolly's Bar","Lela Lane",1/25/2018,21:58:00
1636,Donna,"Lela Lane",8/9/2017,22:58:00
1637,"Aldo Sohm Wine Bar","Lela Rivera",8/16/2017,24:58:00
1638,"Aldo Sohm Wine Bar","Lela Rivera",6/7/2017,21:58:00
1639,Mona's,"Lela Rivera",10/4/2018,22:58:00
164,"The Wayland","Juana Bender",9/25/2017,21:58:00
1640,"Old Town Bar","Lela Rivera",4/12/2018,24:58:00
1641,"Old Town Bar","Lela Rivera",10/23/2018,23:58:00
1642,"Dutch Kills","Leland Bray",8/17/2018,24:58:00
1643,"Pouring Ribbons","Leland Bray",10/10/2018,24:58:00
1644,"Little Branch","April Tanner",8/25/2017,22:58:00
1645,"Pouring Ribbons","Leland Bray",5/14/2018,21:58:00
1646,"Ghost Donkey","Leland Bray",5/30/2017,23:58:00
1647,"Until Tomorrow","Leland Bray",6/24/2018,24:58:00
1648,"e's Bar","Leland Bray",7/3/2017,21:58:00
165,"Rose Bar","Juana Goodwin",9/1/2017,23:58:00
1650,PDT,"Leland Holloway",6/4/2017,24:58:00
1651,"Old Town Bar","Leland Holloway",6/10/2017,21:58:00
1652,Barcade,"Leland Holloway",3/3/2017,22:58:00
1653,Donna,"Leland Moody",4/10/2017,24:58:00
1654,PDT,"Leland Moody",4/17/2018,21:58:00
1655,d.b.a.,"Adele Best",11/13/2017,23:58:00
1656,Barcade,"April Wyatt",5/8/2017,22:58:00
1658,Mona's,"Leland Moody",3/26/2017,23:58:00
1659,Donna,"Lemuel Evans",7/3/2018,21:58:00
166,Apotheke,"Juana Goodwin",9/22/2017,23:58:00
1661,"KGB Bar","Lemuel Evans",5/8/2017,22:58:00
1663,"Bemelmans Bar","Lemuel Evans",2/16/2017,22:58:00
1664,"KGB Bar","Lemuel Evans",6/1/2018,23:58:00
1665,Donna,"Lemuel Gibbs",9/27/2018,22:58:00
1666,Mona's,"Lemuel Gibbs",7/10/2018,24:58:00
1667,"Pegu Club","April Wyatt",11/6/2018,24:58:00
1668,Killmeyer's,"Lemuel Gibbs",9/15/2017,21:58:00
167,"Bar Nine","Juana Horn",9/2/2017,24:58:00
1670,"The Dead Rabbit","Lemuel Valdez",6/1/2018,23:58:00
1671,"Dutch Kills","Lemuel Valdez",3/28/2017,23:58:00
1672,"Zinc Bar","Lemuel Valdez",2/22/2017,22:58:00
1673,"The Pony Bar","Lemuel Valdez",11/3/2017,22:58:00
1674,Mona's,"Lenard Hall",11/25/2018,24:58:00
1675,"Old Town Bar","Lenard Hall",6/13/2018,21:58:00
1676,"Grand Banks","Lenard Logan",1/1/2018,23:58:00
1677,"Dutch Kills","Lenard Logan",3/29/2017,22:58:00
1678,"Aldo Sohm Wine Bar","April Wyatt",1/15/2017,23:58:00
1679,"Lucy's a.k.a. Blanche's Tavern","Lenard Logan",10/2/2017,23:58:00
168,Boxer,"Juana Horn",4/8/2018,22:58:00
1680,"Dive Bar","Lenard Lopez",3/26/2018,24:58:00
1681,"Pouring Ribbons","Lenard Lopez",5/28/2017,21:58:00
1682,Apotheke,"Lennox Gross",9/20/2017,22:58:00
1683,"Gallow Green","Lennox Gross",3/8/2017,23:58:00
1684,"The Up & Up","Lennox Gross",11/24/2018,22:58:00
1685,"Gallow Green","Lennox Gross",1/13/2018,22:58:00
1686,"The Honeywell","Lennox Gross",6/21/2018,22:58:00
1687,"The Aviary NYC","Lenny Galloway",5/14/2018,21:58:00
1688,"Death & Company","Lenny Galloway",1/29/2017,24:58:00
1689,"Spring Lounge","April Wyatt",10/1/2018,22:58:00
169,Julius',"Juana Horn",8/14/2017,23:58:00
1690,"Ear Inn","Lenny Galloway",10/2/2018,22:58:00
1691,"Please Don't Tell","Lenny Galloway",11/12/2018,24:58:00
1692,"Grand Banks","Lenny Galloway",9/19/2018,24:58:00
1693,"Maison Premiere","Lenny Galloway",2/6/2017,24:58:00
1694,"Clover Club","Lenora Bowers",3/19/2018,22:58:00
1695,Mayahuel,"Lenora Bowers",6/2/2017,23:58:00
1696,"Aldo Sohm Wine Bar","Lenora Bowers",6/5/2017,22:58:00
1697,"KGB Bar","Lenora Bowers",7/28/2018,22:58:00
1698,"Clover Club","Lenora Lowery",2/14/2018,23:58:00
1699,"Clover Club","Lenora Lowery",5/14/2018,22:58:00
17,"The Iron Horse Nyc","Jose Woodward",4/14/2017,22:58:00
170,"Orange Street","Anja Squires",2/4/2018,23:58:00
1700,Leyenda,"Araceli Arroyo",4/12/2018,22:58:00
1701,"Bemelmans Bar","Lenora Lowery",2/8/2017,24:58:00
1702,Mayahuel,"Lenora Lowery",3/30/2017,22:58:00
1703,Mona's,"Lenora Lowery",4/1/2018,22:58:00
1704,Barcade,"Lenore Bryant",4/24/2018,23:58:00
1705,Mona's,"Lenore Bryant",2/4/2018,21:58:00
1706,7B,"Lenore Bryant",7/29/2017,21:58:00
1707,Mona's,"Lenore Bryant",8/11/2017,24:58:00
1708,"Amor y Amargo","Lenore Chan",8/30/2017,21:58:00
1709,"Bronx Alehouse","Lenore Chan",9/20/2018,22:58:00
171,"Tonic Bar","Juana Horn",11/8/2017,24:58:00
1710,"ABC Beer Co.","Lenore Chan",10/6/2017,24:58:00
1711,"The Honeywell","Araceli Arroyo",7/5/2017,22:58:00
1712,"Bohemian Hall & Beer Garden","Lenore Chan",3/15/2017,23:58:00
1713,"The Aviary NYC","Lenore Chan",2/22/2018,23:58:00
1714,"Bronx Alehouse","Lenore Chan",11/22/2017,24:58:00
1715,"Bar Nine","Lenore Hull",6/3/2018,22:58:00
1716,Leyenda,"Lenore Hull",11/8/2018,22:58:00
1717,Donna,"Lenore Pittman",10/1/2018,23:58:00
1718,"KGB Bar","Lenore Pittman",7/4/2018,24:58:00
1719,"Dear Irving","Lenore Pittman",7/29/2017,24:58:00
172,Donna,"Juanita Aguilar",11/23/2018,22:58:00
1720,"Dear Irving","Leo Johnston",4/10/2017,23:58:00
1721,Bua,"Araceli Gates",9/14/2017,23:58:00
1722,"Bemelmans Bar","Leo Johnston",10/29/2017,24:58:00
1723,"KGB Bar","Leo Johnston",11/1/2017,24:58:00
1724,"Dear Irving","Leo Johnston",5/22/2018,21:58:00
1725,Mayahuel,"Leo Johnston",2/20/2018,22:58:00
1726,"Blue Bar","Leola Thompson",9/6/2017,21:58:00
1727,"KGB Bar","Leola Thompson",11/8/2017,21:58:00
1728,"Clover Club","Leola Thompson",3/25/2017,23:58:00
1729,"Raines Law Room","Leola Thompson",11/22/2018,22:58:00
173,"Spring Lounge","Juanita Aguilar",7/1/2017,22:58:00
1730,Mayahuel,"Leola Thompson",10/22/2017,24:58:00
1731,Barcade,"Leola Thompson",7/5/2018,24:58:00
1732,"The Ship","Araceli Gates",6/26/2018,23:58:00
1733,"Blind Tiger Ale House","Leon Griffith",6/2/2018,23:58:00
1734,"Tonic Bar","Leon Griffith",6/2/2018,23:58:00
1735,"Little Branch","Leon Griffith",8/25/2017,22:58:00
1736,"Bar Nine","Leonard Adams",4/8/2018,22:58:00
1737,"Blind Tiger Ale House","Leonard Adams",5/30/2018,22:58:00
1738,Apotheke,"Leonard Adams",2/9/2018,23:58:00
1739,"Donovan's Pub","Leonardo Branch",11/2/2018,21:58:00
174,"Dear Irving","Juanita Aguilar",5/18/2018,24:58:00
1740,"The Ginger Man","Leonardo Branch",2/27/2018,21:58:00
1741,"Pegu Club","Leonardo Maldonado",8/15/2018,22:58:00
1742,"Pegu Club","Leonardo Maldonado",4/18/2017,23:58:00
1743,"Clockwork Bar","Araceli Gates",9/16/2017,22:58:00
1744,"The Wayland","Leonardo Palmer",6/12/2017,21:58:00
1745,"Raines Law Room","Leonardo Palmer",4/26/2017,21:58:00
1746,"Old Town Bar","Leonardo Palmer",7/17/2017,23:58:00
1747,"Pegu Club","Leonardo Palmer",9/6/2017,24:58:00
1748,Mayahuel,"Leonardo Palmer",2/26/2018,21:58:00
1749,"Connolly's Bar","Leonor Hendrix",6/21/2018,24:58:00
